vehicle_id,mileage,engine_temp,tire_pressure,battery_health,oil_level,brake_wear,days_since_last_maintenance,maintenance_status
82,116036.0,77.4,27.2,64.2,52.9,89.0,344,2
17,6606.0,108.8,38.8,79.2,68.1,43.4,290,1
26,104000.0,92.3,31.6,41.1,32.8,31.1,348,2
8,97235.0,92.4,39.9,47.6,36.8,91.6,104,2
47,34722.0,117.8,31.3,86.9,42.6,40.7,220,1
76,102203.0,116.0,34.1,98.1,60.8,27.0,75,1
91,141027.0,85.6,26.6,59.2,60.9,9.8,226,2
72,7018.0,80.5,31.8,42.2,85.1,79.3,83,1
89,47948.0,112.4,28.6,61.7,80.2,82.5,75,2
46,65727.0,115.3,37.5,41.0,93.1,3.3,248,2
68,134889.0,97.1,36.8,51.5,86.6,35.9,254,2
33,144339.0,101.5,37.4,85.1,40.3,75.0,49,2
1,66617.0,82.8,35.9,96.2,46.5,94.6,355,2
19,112504.0,110.0,37.5,45.2,60.0,37.8,209,2
31,79749.0,101.6,28.0,73.5,21.1,87.2,157,2
80,80667.0,95.2,31.8,55.2,92.3,39.4,327,2
14,41715.0,73.0,35.4,48.3,23.5,17.9,232,2
53,32543.0,115.8,34.6,53.1,45.8,0.3,76,1
48,43201.0,100.8,35.7,74.7,65.5,33.0,222,1
69,83449.0,79.6,28.4,43.9,61.4,37.8,120,1
90,4373.0,100.3,26.5,66.1,72.4,94.5,309,2
62,136087.0,103.9,38.8,48.1,62.2,20.6,326,2
92,23443.0,96.3,33.4,56.4,38.3,38.2,340,2
66,33013.0,105.9,27.3,51.4,36.1,2.5,357,2
64,77741.0,99.1,36.9,93.0,92.6,76.4,106,1
70,106517.0,117.4,38.7,82.5,41.1,91.5,240,2
63,14359.0,72.7,27.5,92.1,42.5,23.8,27,0
73,47654.0,75.3,37.3,63.0,53.0,42.9,191,1
33,145301.0,78.7,39.0,58.8,31.2,12.2,248,2
41,39351.0,104.5,39.1,62.8,60.6,45.7,363,1
89,46958.0,102.3,38.7,41.1,73.2,13.3,212,1
48,125475.0,114.6,33.2,83.5,82.9,52.3,20,1
13,7532.0,106.6,30.3,61.0,76.9,73.5,154,2
73,69692.0,95.4,25.1,58.8,31.8,55.3,26,2
77,56943.0,119.6,25.9,75.9,56.5,24.5,76,2
31,47488.0,83.3,31.4,66.2,23.1,35.4,305,1
75,42855.0,111.7,31.0,98.9,21.4,63.9,56,1
68,13706.0,91.3,27.8,61.4,55.2,59.0,118,1
98,47224.0,102.4,30.9,76.8,40.2,13.7,164,1
4,6458.0,106.4,27.6,58.7,74.7,84.5,63,2
19,117145.0,101.7,37.7,99.4,77.9,47.5,47,1
70,59734.0,77.0,29.5,66.7,91.6,16.2,149,1
98,66586.0,92.1,34.0,78.0,80.9,12.3,157,1
82,134039.0,98.1,32.5,47.6,23.9,96.6,155,2
13,98708.0,112.5,25.8,84.0,49.7,28.2,150,2
23,1209.0,92.2,39.1,56.2,41.8,90.9,224,2
83,141476.0,115.9,32.9,66.9,50.9,41.1,259,2
75,35572.0,92.0,29.9,93.0,32.8,38.6,255,1
1,16142.0,97.4,27.4,98.2,27.8,70.1,60,2
88,115219.0,109.8,30.1,65.5,61.7,1.0,351,2
54,75072.0,99.2,25.3,90.1,77.6,33.8,259,1
71,65066.0,118.0,30.5,43.2,76.2,30.3,320,2
89,37425.0,103.0,33.0,90.9,56.1,86.8,161,1
85,82121.0,96.1,38.1,77.8,61.8,52.9,348,2
15,41158.0,71.2,35.3,69.3,61.3,36.5,30,0
65,135237.0,90.7,26.7,93.4,75.3,26.6,70,1
76,32281.0,85.0,27.2,90.7,23.8,59.1,1,1
71,132653.0,107.4,31.4,57.8,76.8,15.2,49,2
15,83911.0,80.4,27.9,87.5,66.6,24.6,134,1
21,124273.0,80.3,25.4,46.0,35.8,29.4,145,2
19,106927.0,79.5,37.1,89.4,23.9,60.8,178,2
60,104504.0,76.3,25.3,80.5,28.7,37.3,263,2
93,48652.0,85.6,37.5,45.3,62.0,50.6,310,1
89,35085.0,114.3,27.2,81.0,80.7,65.0,203,2
33,31633.0,108.7,39.6,74.8,46.8,95.6,298,2
49,128579.0,106.8,34.1,75.7,50.3,76.5,186,2
96,123064.0,109.9,36.0,57.5,94.7,40.5,29,2
35,66086.0,83.5,26.7,56.0,37.0,74.8,58,2
44,19861.0,114.4,37.9,85.8,28.3,95.0,8,2
90,57338.0,76.9,37.6,55.4,47.5,49.9,323,2
11,92902.0,86.8,34.8,66.8,79.7,41.0,166,1
99,68160.0,99.3,32.5,81.7,70.1,7.8,336,1
72,117028.0,75.1,35.8,44.8,53.3,89.2,278,2
78,149643.0,106.5,25.1,75.7,97.2,24.6,190,2
74,28670.0,89.4,33.9,75.4,78.8,6.4,241,1
66,68948.0,109.2,37.7,81.1,24.9,53.7,277,2
46,64648.0,94.6,30.4,62.2,79.6,84.6,153,1
9,45674.0,79.0,26.6,66.9,21.9,40.7,159,1
3,29714.0,106.7,31.3,59.8,72.0,78.3,264,2
85,9854.0,82.6,35.9,88.5,36.8,83.6,234,2
26,133068.0,94.5,26.6,47.8,75.7,45.4,345,2
72,62977.0,73.8,28.1,97.8,44.8,59.1,198,2
48,74534.0,100.9,27.2,78.1,89.8,53.4,32,1
66,137541.0,103.3,37.0,93.2,47.0,93.9,88,2
70,116444.0,88.9,25.9,65.6,69.6,72.6,94,2
28,19575.0,117.7,35.3,59.9,42.9,92.5,220,2
93,84813.0,113.7,30.5,94.0,93.4,22.0,68,1
26,66338.0,105.4,36.3,45.9,82.5,31.0,293,2
25,119582.0,105.7,39.5,47.0,39.5,7.1,236,2
12,108635.0,82.6,26.7,58.0,95.9,50.0,159,2
5,103561.0,102.8,29.7,97.6,48.6,87.4,319,2
98,51082.0,79.9,37.2,78.0,72.1,32.7,327,1
48,120745.0,77.2,29.0,73.3,79.4,12.8,275,2
37,7859.0,120.0,28.2,82.3,21.8,6.8,289,2
79,23944.0,101.1,37.4,65.0,96.7,44.8,41,0
44,50343.0,91.5,39.8,85.5,47.6,16.4,65,0
15,11521.0,84.4,33.4,63.6,35.2,34.6,20,1
43,35249.0,100.2,29.2,89.6,88.1,82.0,334,2
48,124523.0,72.5,31.0,56.0,76.2,38.4,69,1
87,142238.0,74.7,27.6,56.7,26.9,61.0,260,2
70,45690.0,71.6,36.4,71.3,29.4,50.2,245,2
46,39677.0,95.0,36.6,65.8,77.2,71.9,322,1
43,41984.0,100.0,38.1,78.9,26.0,15.6,234,2
21,41658.0,73.1,25.4,61.9,93.4,92.0,271,2
23,5390.0,106.1,33.4,53.8,79.3,64.4,98,2
80,139037.0,81.5,28.2,68.2,46.8,27.1,328,2
47,32055.0,104.3,30.1,73.7,49.0,12.3,34,1
15,63001.0,119.1,36.8,48.6,60.5,15.0,338,2
25,1453.0,104.6,27.9,73.4,48.9,78.3,170,2
36,128693.0,114.2,34.6,59.2,82.7,58.8,109,2
75,109674.0,117.4,34.8,63.5,98.0,38.1,294,2
51,142013.0,94.3,39.3,56.8,66.8,33.3,9,1
15,117242.0,105.1,36.6,95.9,55.7,85.6,201,2
68,47056.0,112.6,37.1,81.0,37.8,87.5,256,2
21,37181.0,87.8,33.0,55.7,72.3,58.1,261,1
13,104657.0,83.1,27.8,78.7,74.8,52.5,180,2
86,54617.0,117.3,31.4,90.9,74.8,81.6,65,1
19,84932.0,106.3,33.2,64.1,22.2,74.9,293,2
34,939.0,81.0,35.2,89.8,91.9,40.0,160,0
78,9283.0,92.5,34.1,49.3,47.0,8.3,66,1
68,80305.0,109.8,30.9,89.4,79.5,76.9,99,2
52,84911.0,97.4,29.0,72.4,80.8,16.9,76,1
27,112718.0,102.5,27.5,53.4,72.0,1.6,34,2
29,19795.0,107.7,35.4,64.4,51.6,84.3,44,2
28,76977.0,101.1,34.7,99.3,68.7,57.8,149,1
35,29167.0,97.0,35.3,87.0,23.2,89.2,67,1
8,13979.0,107.5,30.6,74.5,81.0,48.5,253,1
16,61574.0,106.4,28.9,46.9,28.0,92.6,16,2
36,24500.0,101.5,36.4,65.1,51.7,35.4,260,1
30,33267.0,88.0,36.6,55.8,28.3,72.5,212,2
18,47633.0,90.3,31.8,44.3,87.0,30.1,312,1
2,38908.0,118.5,34.2,72.5,64.0,0.1,255,1
49,13139.0,75.6,30.6,93.4,75.3,38.0,215,0
77,13487.0,83.4,35.5,80.5,74.6,73.8,350,1
4,28987.0,94.6,37.5,55.0,87.3,15.0,285,1
90,7584.0,111.8,35.3,74.4,30.6,50.5,6,2
89,93969.0,78.2,32.7,96.6,72.8,21.2,198,1
94,43099.0,83.8,31.9,83.4,66.0,7.5,90,0
75,41962.0,73.3,34.6,81.4,22.5,61.7,146,1
7,49800.0,105.3,35.2,98.1,36.1,95.2,149,2
95,99419.0,81.9,33.4,87.9,41.4,31.1,51,0
74,130595.0,89.4,34.4,48.2,25.8,58.1,242,2
39,113863.0,92.2,26.4,60.9,48.4,95.4,218,2
13,109129.0,114.6,39.3,97.9,22.2,65.0,5,2
31,72659.0,90.6,36.9,69.4,64.3,67.3,108,1
71,104071.0,77.3,30.6,46.7,36.9,17.9,350,2
63,82914.0,96.2,33.4,67.5,43.0,49.3,65,1
56,32438.0,118.1,25.7,81.8,92.8,36.7,9,1
42,31288.0,100.4,25.6,99.9,60.2,47.1,201,1
61,44459.0,119.2,28.8,59.4,41.5,80.1,281,2
42,136620.0,112.1,35.3,70.8,67.9,46.1,213,2
56,82112.0,71.8,37.8,92.8,36.1,6.3,67,1
36,110086.0,102.9,33.4,61.3,26.0,90.6,246,2
84,51984.0,84.3,33.0,46.6,21.7,54.5,353,2
68,61157.0,98.0,31.0,96.9,96.1,92.4,326,2
7,18835.0,84.0,27.4,69.3,78.0,57.2,49,1
54,25694.0,87.4,26.8,70.2,84.0,7.0,16,0
1,124103.0,116.2,36.4,77.3,98.5,55.3,10,2
44,87726.0,80.3,38.9,40.2,94.5,57.6,308,2
45,50630.0,113.7,31.9,95.9,79.0,21.4,305,1
47,120428.0,71.5,34.9,61.7,75.5,47.1,123,1
13,36978.0,74.5,38.7,63.8,46.9,45.9,224,1
22,146405.0,112.7,26.4,50.4,28.3,62.3,243,2
21,51723.0,101.5,36.6,62.7,65.9,26.0,317,1
86,50597.0,107.4,34.3,88.2,66.1,58.2,331,2
92,46787.0,80.5,34.0,88.0,96.2,24.1,345,0
9,18317.0,96.9,29.4,96.1,55.4,44.6,28,1
26,16671.0,106.9,35.3,64.2,75.3,12.3,357,1
9,97216.0,101.4,36.9,82.5,66.0,3.7,356,1
15,131268.0,93.6,26.7,70.4,34.1,32.1,364,2
10,118578.0,118.0,33.0,88.2,67.4,27.5,284,2
88,21166.0,103.8,26.5,82.8,63.2,40.7,58,0
42,81837.0,115.4,38.1,62.1,59.5,96.2,142,2
72,15839.0,106.5,32.6,60.2,61.1,52.2,325,2
24,6794.0,106.8,37.1,55.1,33.1,55.3,351,2
80,98458.0,74.0,30.5,74.6,57.1,94.2,299,2
49,80273.0,88.0,26.9,97.8,68.5,92.1,225,2
26,12304.0,112.9,25.6,52.0,59.2,88.4,163,2
91,5241.0,81.6,29.2,45.7,59.1,9.8,83,1
37,148463.0,75.8,28.7,47.2,26.2,63.4,312,2
68,4503.0,86.3,33.4,87.0,35.3,80.8,116,1
50,66679.0,81.0,25.3,61.0,45.7,83.6,319,2
24,75693.0,116.3,32.8,53.5,53.5,57.8,203,2
19,17592.0,113.4,30.9,61.2,67.5,1.7,354,1
60,25359.0,95.0,33.7,78.7,89.1,97.4,293,1
39,52771.0,73.1,35.5,72.8,32.7,47.2,144,1
74,114251.0,105.7,34.5,84.6,21.2,39.4,26,2
89,76062.0,101.2,39.8,60.3,55.9,39.5,16,1
18,95685.0,118.5,27.1,67.1,54.6,42.4,62,2
19,147776.0,97.9,31.4,46.1,64.2,24.2,266,2
36,115201.0,86.8,31.4,44.4,86.7,32.7,63,1
74,65154.0,96.0,31.3,67.7,84.2,98.5,38,1
97,66966.0,119.0,35.0,58.1,28.0,36.8,129,2
55,92816.0,104.8,32.3,76.8,94.7,52.7,114,1
69,99805.0,103.6,32.8,42.6,28.8,84.8,44,2
47,75107.0,82.0,31.5,47.3,70.8,52.7,215,2
49,96729.0,107.2,39.9,91.9,73.8,32.4,87,1
99,3530.0,107.5,38.9,74.0,74.4,52.4,335,2
98,64443.0,85.9,29.6,82.7,41.2,11.4,176,1
33,41841.0,94.2,26.7,90.5,46.4,13.0,264,1
21,19376.0,84.7,37.6,67.8,63.9,69.4,104,1
81,14932.0,82.9,40.0,85.7,36.0,91.7,333,2
22,90479.0,71.3,29.4,71.5,21.6,72.6,300,2
48,78540.0,84.3,30.4,53.4,65.0,7.5,170,1
37,38038.0,97.7,39.1,60.3,57.2,40.3,107,1
15,70643.0,70.1,35.7,69.4,72.5,0.3,354,1
35,73835.0,84.2,29.4,59.0,31.7,51.1,160,2
92,29251.0,114.1,33.7,60.1,87.3,19.3,282,1
71,97814.0,99.7,39.2,60.2,31.7,86.8,39,2
32,117138.0,100.4,37.2,47.4,91.3,10.4,25,1
11,118720.0,90.2,36.1,45.1,56.0,0.1,82,1
10,90370.0,103.8,36.1,42.8,64.0,45.1,172,1
73,76746.0,79.5,27.7,46.7,91.7,15.5,172,1
78,9151.0,110.9,37.4,60.6,44.0,73.8,281,2
77,43175.0,75.8,29.1,75.6,34.5,92.0,69,2
57,13991.0,102.8,39.0,51.3,55.7,4.2,322,2
25,144573.0,87.1,30.5,93.3,39.5,39.6,5,1
2,20262.0,107.4,37.9,88.5,62.2,99.7,283,2
64,22766.0,97.5,29.0,71.2,42.0,73.3,194,2
35,133436.0,92.6,32.7,83.5,89.2,95.3,12,1
7,141589.0,78.5,26.6,62.0,68.6,16.4,62,1
85,114874.0,101.8,34.9,42.2,20.0,22.1,12,2
18,811.0,118.7,37.5,94.3,84.4,15.5,248,1
67,202.0,111.3,35.8,47.7,46.4,30.2,204,2
42,56715.0,73.0,32.8,96.9,45.6,72.4,252,2
39,21509.0,88.8,25.7,74.3,50.6,16.5,39,1
41,2758.0,116.3,39.0,58.3,70.4,52.4,164,2
75,69610.0,95.2,35.6,69.7,55.4,26.9,30,1
24,141459.0,103.1,36.2,70.1,70.3,82.9,16,2
60,48573.0,115.6,36.9,41.4,31.7,0.7,136,2
46,99171.0,113.7,36.2,61.3,97.6,22.3,364,2
19,97835.0,95.1,31.6,84.4,78.4,60.5,319,1
68,37662.0,91.9,36.0,70.6,40.0,9.7,312,1
90,97564.0,87.0,34.4,54.7,77.9,46.6,164,1
42,31850.0,106.0,37.8,60.1,66.0,43.6,280,1
32,18301.0,84.3,37.0,91.8,28.7,85.3,222,2
39,105207.0,82.5,25.6,71.5,34.3,62.5,121,2
36,17016.0,87.8,30.7,71.7,23.3,64.0,77,1
97,149536.0,78.9,25.5,97.7,84.7,95.2,312,2
36,27518.0,104.8,26.5,59.3,64.1,98.2,326,2
3,89121.0,100.8,34.0,68.8,45.3,65.3,87,1
73,61706.0,94.1,38.1,88.7,30.1,52.2,112,1
8,18958.0,89.5,26.8,85.5,58.7,60.8,99,1
97,4177.0,115.5,31.8,55.9,62.0,38.2,302,2
70,93410.0,71.5,38.7,49.1,76.2,98.7,238,2
41,121014.0,108.5,37.2,82.0,97.6,70.5,345,2
68,126302.0,115.1,32.8,55.5,54.8,29.1,110,2
13,72407.0,92.3,36.6,95.4,52.5,5.8,89,0
49,116618.0,97.5,32.8,47.8,49.6,4.5,138,2
60,100927.0,117.2,27.4,59.1,86.2,20.5,134,2
2,108638.0,80.6,26.9,43.3,32.5,23.3,11,2
60,73890.0,96.0,27.8,82.2,47.5,41.5,243,2
5,95012.0,93.7,30.3,93.5,78.0,21.5,181,1
44,120829.0,82.9,39.0,78.2,21.3,63.1,194,2
27,59683.0,110.9,37.0,96.3,43.2,21.1,361,2
32,120897.0,115.0,31.5,47.7,71.3,18.8,121,2
21,88803.0,109.1,32.4,45.3,34.9,47.1,52,2
